"","yearMonth15","station_id","depth","A-TOT","BOD5","Chl-a","CO2","Density","NH4-N","NO2-N","NO3-N","NO3-N + NO2-N","NO3/PO4","O2","O2_sat","Org-N","pH","PO4-P","SAL","SECCHI","SiO3-Si","T","TOT-N","TOT-N/TOT-P","TOT-P"
"5621",2012-04-15,"00MA",0,NA,NA,NA,NA,NA,0.61,0.26,3.45,NA,NA,270.19,100.7,NA,8.25,0.02,37.7,8,1.53,11.57,20.42,NA,0.25
"5622",2012-04-15,"00MA",5,NA,NA,NA,NA,NA,0.14,0.14,3.14,NA,NA,271.09,100.9,NA,8.25,0.02,37.73,8,1.5,11.51,18.7,NA,0.22
"5623",2012-04-15,"00MA",10,NA,NA,NA,NA,NA,0.3,0.1,2.15,NA,NA,279.57,102.2,NA,8.25,0.03,38.01,8,2.24,10.47,16.78,NA,0.22
"5624",2012-04-15,"00MA",15,NA,NA,NA,NA,NA,0.49,0.09,1.52,NA,NA,290.29,105.6,NA,8.24,0.03,38.06,8,2.26,10.33,16.15,NA,0.3
"5625",2012-05-15,"000F",0,NA,NA,NA,NA,NA,0.69,0.02,0.56,NA,NA,263.05,102.6,NA,8.22,0.04,37.88,7,4.03,13.6,24.89,NA,0.32
"5626",2012-05-15,"000F",5,NA,NA,NA,NA,NA,1.1,0.01,0.37,NA,NA,264.39,102.7,NA,8.23,0.04,37.89,7,4.42,13.41,29.64,NA,0.25
"5627",2012-05-15,"000F",15,NA,NA,NA,NA,NA,0.33,0.01,0.34,NA,NA,267.07,103.4,NA,8.23,0.06,38.09,7,4.48,13.19,23.47,NA,0.24
"5628",2012-05-15,"000F",21,NA,NA,NA,NA,NA,0.66,0.03,NA,NA,NA,271.53,102.4,NA,8.23,0.07,38.34,7,5.58,11.87,27.86,NA,0.31
"5629",2012-05-15,"000K",0,NA,NA,NA,NA,NA,0.88,0.11,0.59,NA,NA,263.05,104.1,NA,8.23,0.05,37.67,7,3.83,14.36,27.55,NA,0.25
"5630",2012-05-15,"000K",5,NA,NA,NA,NA,NA,0.66,0.02,0.61,NA,NA,265.73,103.4,NA,8.24,0.05,37.9,7,4.03,13.49,26.79,NA,0.31
"5631",2012-05-15,"000K",10,NA,NA,NA,NA,NA,1.16,0.04,0.63,NA,NA,264.39,101.8,NA,8.23,0.09,37.94,7,5.53,12.97,26.17,NA,0.31
"5632",2012-05-15,"000K",16,NA,NA,NA,NA,NA,7.71,0.05,0.44,NA,NA,263.05,101.4,NA,8.22,0.08,38.01,7,6.5,12.92,39.14,NA,0.3
"5633",2012-05-15,"00CZ",0,NA,NA,NA,NA,NA,1.03,0.07,0.72,NA,NA,260.37,102.8,NA,8.22,0.08,37.51,7,4.21,14.2,19.5,NA,0.33
"5634",2012-05-15,"00CZ",5,NA,NA,NA,NA,NA,0.59,0.03,0.59,NA,NA,263.94,102.6,NA,8.22,0.04,37.68,7,3.85,13.45,21.41,NA,0.29
"5635",2012-05-15,"00CZ",15,NA,NA,NA,NA,NA,0.7,0.01,0.18,NA,NA,265.28,103.4,NA,8.21,0.04,38.03,7,5.03,13.54,20.15,NA,0.22
"5636",2012-05-15,"00CZ",24,NA,NA,NA,NA,NA,1.02,0.11,0.35,NA,NA,259.92,100.2,NA,8.21,0.17,38.13,7,4.91,12.99,23.09,NA,0.36
"5637",2012-05-15,"00MA",0,NA,NA,NA,NA,NA,2.11,0.06,0.56,NA,NA,263.49,101.9,NA,8.23,0.09,38.18,5,3.53,13.09,29.89,NA,0.3
"5638",2012-05-15,"00MA",5,NA,NA,NA,NA,NA,4.12,0.03,0.54,NA,NA,263.49,101.7,NA,8.23,0.05,38.19,5,3.89,12.99,29.42,NA,0.27
"5639",2012-05-15,"00MA",10,NA,NA,NA,NA,NA,0.57,0.03,0.25,NA,NA,263.49,101.4,NA,8.22,0.06,38.19,5,3.86,12.93,22.67,NA,0.27
"5640",2012-05-15,"00MA",15,NA,NA,NA,NA,NA,0.5,0.04,0.25,NA,NA,263.05,100.8,NA,8.22,0.08,38.36,5,3.67,12.59,21.52,NA,0.34
"5641",2012-06-15,"000F",0,NA,NA,NA,NA,NA,1.37,0.08,2.61,NA,NA,222.85,99.8,NA,8.25,0.05,35.27,8,3.86,21.6,26.43,NA,0.25
"5642",2012-06-15,"000F",5,NA,NA,NA,NA,NA,0.55,0.06,2.49,NA,NA,223.75,99.8,NA,8.26,0.05,35.33,8,4.77,21.53,25.89,NA,0.27
"5643",2012-06-15,"000F",15,NA,NA,NA,NA,NA,1.32,0.06,1.76,NA,NA,229.11,100.5,NA,8.22,0.07,36.17,8,5.03,20.13,31.64,NA,0.32
"5644",2012-06-15,"000F",21,NA,NA,NA,NA,NA,0.79,0.07,0.61,NA,NA,230.89,90.7,NA,8.16,0.12,38.06,8,6.91,13.67,29.55,NA,0.46
"5645",2012-06-15,"000K",0,NA,NA,NA,NA,NA,1.18,0.14,4.38,NA,NA,225.98,102.5,NA,8.22,0.12,35.01,3,4.21,22.43,37.13,NA,0.63
"5646",2012-06-15,"000K",5,NA,NA,NA,NA,NA,0.84,0.11,3.62,NA,NA,230.45,103.4,NA,8.25,0.08,35.17,3,4.12,21.79,32.02,NA,0.4
"5647",2012-06-15,"000K",10,NA,NA,NA,NA,NA,0.89,0.08,1.88,NA,NA,230,103,NA,8.25,0.16,35.21,3,4.9,21.63,30.27,NA,0.29
"5648",2012-06-15,"000K",16,NA,NA,NA,NA,NA,2.37,0.11,2.5,NA,NA,225.09,98.8,NA,8.23,0.07,35.75,3,6.25,19.91,34,NA,0.52
"5649",2012-06-15,"00CZ",0,NA,NA,NA,NA,NA,0.84,0.25,12.56,NA,NA,230.45,102.3,NA,8.25,0.08,32.51,5,5.18,21.92,37.34,NA,0.41
"5650",2012-06-15,"00CZ",5,NA,NA,NA,NA,NA,1.59,0.18,7.27,NA,NA,233.13,103.4,NA,8.23,0.07,33.05,5,4.52,21.47,38.68,NA,0.38
"5651",2012-06-15,"00CZ",15,NA,NA,NA,NA,NA,0.32,0.03,0.73,NA,NA,262.15,111.4,NA,8.23,0.03,36.79,5,4.79,18.01,23.27,NA,0.35
"5652",2012-06-15,"00CZ",24,NA,NA,NA,NA,NA,3.16,0.1,1.3,NA,NA,221.51,86.6,NA,8.15,0.07,38.02,5,6.88,13.48,27.37,NA,0.38
"5653",2012-06-15,"00MA",0,NA,NA,NA,NA,NA,0.97,0.18,3.37,NA,NA,221.51,99.4,NA,8.2,0.08,35.33,7,3.18,21.72,28.68,NA,0.32
"5654",2012-06-15,"00MA",5,NA,NA,NA,NA,NA,0.84,0.08,3.1,NA,NA,222.41,99.5,NA,8.26,0.08,35.32,7,3.17,21.66,30.55,NA,0.32
"5655",2012-06-15,"00MA",10,NA,NA,NA,NA,NA,1.03,0.05,2.36,NA,NA,220.62,98.5,NA,8.25,0.13,35.66,7,3.75,21.24,22.57,NA,0.33
"5656",2012-06-15,"00MA",15,NA,NA,NA,NA,NA,1.18,0.08,1.23,NA,NA,219.73,95.7,NA,8.23,0.06,36.44,7,3.64,19.75,21.76,NA,0.37
"5657",2012-07-15,"000F",0,NA,NA,NA,NA,NA,1.94,0.05,NA,NA,NA,214.37,97.9,NA,8.22,0.06,36.59,9,2.82,24.96,22.56,NA,0.32
"5658",2012-07-15,"000F",5,NA,NA,NA,NA,NA,0.37,0.04,NA,NA,NA,214.81,97.8,NA,8.24,0.04,36.59,9,2.82,24.9,24.27,NA,0.27
"5659",2012-07-15,"000F",15,NA,NA,NA,NA,NA,0.44,0.05,NA,NA,NA,237.59,93.2,NA,8.2,0.03,38.36,9,2.97,21.37,19.83,NA,0.34
"5660",2012-07-15,"000F",21,NA,NA,NA,NA,NA,4.64,0.11,NA,NA,NA,227.32,100.8,NA,8.17,0.08,38.24,9,5.57,19.36,24.01,NA,0.36
"5661",2012-07-15,"000K",0,NA,NA,NA,NA,NA,0.8,0.07,NA,NA,NA,218.83,95.9,NA,8.21,0.05,36.69,7,2.78,24.85,27.24,NA,0.35
"5662",2012-07-15,"000K",5,NA,NA,NA,NA,NA,0.3,0.06,NA,NA,NA,221.96,94.9,NA,8.23,0.08,36.7,7,3.35,24.62,22.58,NA,0.37
"5663",2012-07-15,"000K",10,NA,NA,NA,NA,NA,0.92,0.09,NA,NA,NA,222.85,96.2,NA,8.22,0.11,37.1,7,1.49,23.59,20.17,NA,0.41
"5664",2012-07-15,"000K",16,NA,NA,NA,NA,NA,0.95,0.08,NA,NA,NA,226.87,100.3,NA,8.2,0.09,38,7,7.87,19.91,19.24,NA,0.39
"5665",2012-07-15,"00CZ",0,NA,NA,NA,NA,NA,1.03,0.09,NA,NA,NA,215.26,97.3,NA,8.23,0.02,36.37,12,2.58,25.19,23.12,NA,0.3
"5666",2012-07-15,"00CZ",5,NA,NA,NA,NA,NA,0.35,0.02,NA,NA,NA,216.6,96.9,NA,8.23,0.02,36.36,12,2.59,25.09,27.19,NA,0.31
"5667",2012-07-15,"00CZ",15,NA,NA,NA,NA,NA,3.77,0.06,NA,NA,NA,255.01,86.9,NA,8.2,0.06,37.93,12,4.3,21.36,24.01,NA,0.37
"5668",2012-07-15,"00CZ",24,NA,NA,NA,NA,NA,2.03,0.13,NA,NA,NA,198.74,122.3,NA,8.15,0.09,37.95,12,8.01,16.27,24.7,NA,0.44
"5669",2012-07-15,"00MA",0,NA,NA,NA,NA,NA,0.35,0.07,NA,NA,NA,222.85,94.3,NA,8.25,0.06,36.66,6,2.64,24.87,23.63,NA,0.39
"5670",2012-07-15,"00MA",5,NA,NA,NA,NA,NA,0.83,0.07,NA,NA,NA,226.87,94.6,NA,8.22,0.06,37.44,6,3.41,23.35,18.03,NA,0.29
"5671",2012-07-15,"00MA",10,NA,NA,NA,NA,NA,0.53,0.04,NA,NA,NA,230.89,94.7,NA,8.2,0.04,37.88,6,2.56,22.16,23.03,NA,0.3
"5672",2012-07-15,"00MA",15,NA,NA,NA,NA,NA,0.64,0.1,NA,NA,NA,225.09,100.4,NA,8.17,0.09,38.05,6,4.56,20.2,23.65,NA,0.4
"5673",2012-08-15,"000F",0,NA,NA,NA,NA,NA,0.05,0.03,1.08,NA,NA,204.1,100.2,NA,8.19,0.06,37.1,12,6.63,26.37,19.19,NA,0.34
"5674",2012-08-15,"000F",5,NA,NA,NA,NA,NA,0.14,0.03,0.77,NA,NA,205.44,99.5,NA,8.19,0.06,37.11,12,8.27,26.35,17.68,NA,0.3
"5675",2012-08-15,"000F",15,NA,NA,NA,NA,NA,0.05,0.03,0.73,NA,NA,219.73,98.7,NA,8.2,0.03,38.03,12,7.77,22.49,18.1,NA,0.3
"5676",2012-08-15,"000F",21,NA,NA,NA,NA,NA,0.76,0.2,1.58,NA,NA,204.1,109.5,NA,8.14,0.09,38.26,12,12.49,20.81,25.1,NA,0.44
"5677",2012-08-15,"000K",0,NA,NA,NA,NA,NA,0.2,0.05,0.84,NA,NA,204.99,98.6,NA,8.18,0.06,37.29,8,6.11,27.05,29,NA,0.33
"5678",2012-08-15,"000K",5,NA,NA,NA,NA,NA,0.09,0.04,0.67,NA,NA,207.22,98.6,NA,8.2,0.05,37.29,8,7.59,26.41,21.97,NA,0.34
"5679",2012-08-15,"000K",10,NA,NA,NA,NA,NA,0.2,0.1,0.85,NA,NA,209.01,100,NA,8.2,0.09,37.5,8,3.14,24.94,27.44,NA,0.46
"5680",2012-08-15,"000K",16,NA,NA,NA,NA,NA,0.05,0.08,0.76,NA,NA,217.05,99,NA,8.19,0.09,37.95,8,12.02,23.08,22.92,NA,0.39
"5681",2012-08-15,"00CZ",0,NA,NA,NA,NA,NA,0.59,0.02,0.77,NA,NA,203.2,99.5,NA,8.18,0.07,37.14,15,8.09,26.97,23.16,NA,0.34
"5682",2012-08-15,"00CZ",5,NA,NA,NA,NA,NA,0.15,0.02,0.76,NA,NA,204.99,99.2,NA,8.17,0.03,37.13,15,7.1,26.66,15.75,NA,0.31
"5683",2012-08-15,"00CZ",15,NA,NA,NA,NA,NA,0.42,0.02,0.68,NA,NA,217.05,99.2,NA,8.18,0.04,37.74,15,9.33,23.09,18.71,NA,0.3
"5684",2012-08-15,"00CZ",24,NA,NA,NA,NA,NA,0.36,0.11,1.45,NA,NA,189.36,119.6,NA,8.08,0.1,38.25,15,13.54,20.13,24.89,NA,0.44
"5685",2012-08-15,"00MA",0,NA,NA,NA,NA,NA,0.12,0.05,1.33,NA,NA,201.86,101,NA,8.21,0.04,37.13,10,4.41,26.47,22.91,NA,0.28
"5686",2012-08-15,"00MA",5,NA,NA,NA,NA,NA,0.14,0.05,1.05,NA,NA,202.76,100.5,NA,8.21,0.04,37.15,10,5.26,26.41,24.67,NA,0.3
"5687",2012-08-15,"00MA",10,NA,NA,NA,NA,NA,0.36,0.03,0.49,NA,NA,208.12,100.8,NA,8.2,0.07,37.53,10,2.91,24.7,21.85,NA,0.33
"5688",2012-08-15,"00MA",15,NA,NA,NA,NA,NA,0.99,0.1,0.72,NA,NA,191.59,113.6,NA,8.15,0.16,38.05,10,5.93,22.28,26.84,NA,0.29
"5689",2012-09-15,"000F",0,NA,NA,NA,NA,NA,0.55,0.05,0.25,NA,NA,206.33,98.3,NA,8.2,0.09,37.24,14,5.24,24.56,23.84,NA,0.16
"5690",2012-09-15,"000F",5,NA,NA,NA,NA,NA,0.52,0.03,0.26,NA,NA,209.9,99.9,NA,8.21,0.05,37.23,14,6.16,24.55,23.07,NA,0.21
"5691",2012-09-15,"000F",15,NA,NA,NA,NA,NA,0.4,0.03,0.22,NA,NA,221.51,102.7,NA,8.2,0.13,38.03,14,5.58,22.59,30.79,NA,0.18
"5692",2012-09-15,"000F",21,NA,NA,NA,NA,NA,1.27,0.16,2.02,NA,NA,206.33,92.3,NA,8.14,0.13,38.32,14,9.39,20.54,32.01,NA,0.25
"5693",2012-09-15,"000K",0,NA,NA,NA,NA,NA,0.72,0.05,0.4,NA,NA,207.22,99.3,NA,8.2,0.12,37.4,4.5,4.3,24.79,30.63,NA,0.26
"5694",2012-09-15,"000K",5,NA,NA,NA,NA,NA,0.47,0.04,0.17,NA,NA,208.56,99.3,NA,8.2,0.08,37.41,4.5,4.48,24.47,28.74,NA,0.24
"5695",2012-09-15,"000K",10,NA,NA,NA,NA,NA,1.32,0.07,0.26,NA,NA,207.22,98.6,NA,8.21,0.09,37.42,4.5,2.24,24.41,31.66,NA,0.27
"5696",2012-09-15,"000K",16,NA,NA,NA,NA,NA,1.8,0.17,1.64,NA,NA,193.38,89,NA,8.16,0.08,38.04,4.5,8.59,22.12,35.68,NA,0.33
"5697",2012-09-15,"00CZ",0,NA,NA,NA,NA,NA,0.61,0.07,0.12,NA,NA,209.01,99.4,NA,8.21,0.03,37.32,13.5,5.64,24.33,25.57,NA,0.13
"5698",2012-09-15,"00CZ",5,NA,NA,NA,NA,NA,0.41,0.02,0.09,NA,NA,209.9,99.5,NA,8.21,0.05,37.32,13.5,4.74,24.22,24.62,NA,0.17
"5699",2012-09-15,"00CZ",15,NA,NA,NA,NA,NA,0.5,0.07,0.35,NA,NA,217.05,98.2,NA,8.17,0.07,38.27,13.5,8.06,21.11,21.68,NA,0.16
"5700",2012-09-15,"00CZ",24,NA,NA,NA,NA,NA,2.5,0.25,2.76,NA,NA,169.26,75.4,NA,8.1,0.11,38.3,13.5,12.29,20.39,30.84,NA,0.28
"5701",2012-09-15,"00MA",0,NA,NA,NA,NA,NA,0.55,0.03,0.57,NA,NA,207.67,98.5,NA,8.21,0.04,37.22,13,2.94,24.56,33.61,NA,0.21
"5702",2012-09-15,"00MA",5,NA,NA,NA,NA,NA,0.38,0.05,0.16,NA,NA,205.88,97.9,NA,8.22,0.05,37.24,13,3.1,24.56,33.12,NA,0.18
"5703",2012-09-15,"00MA",10,NA,NA,NA,NA,NA,4.53,0.01,0.3,NA,NA,205.88,97.9,NA,8.22,0.08,37.24,13,2.31,24.57,29.3,NA,0.26
"5704",2012-09-15,"00MA",15,NA,NA,NA,NA,NA,1.09,0.09,0.58,NA,NA,196.5,90.5,NA,8.21,0.11,38.05,13,4.27,22.12,29.17,NA,0.35
"5705",2012-10-15,"000F",0,NA,NA,NA,NA,NA,0.39,0.03,0.25,NA,NA,217.94,98.2,NA,8.25,0.07,37.58,11,3.53,21.3,36.15,NA,0.33
"5706",2012-10-15,"000F",5,NA,NA,NA,NA,NA,1.24,0.02,0.26,NA,NA,218.39,98.4,NA,8.27,0.05,37.59,11,4.26,21.31,46.82,NA,0.3
"5707",2012-10-15,"000F",15,NA,NA,NA,NA,NA,0.57,0.04,0.22,NA,NA,206.78,93.4,NA,8.22,0.05,37.84,11,7.23,21.31,40.65,NA,0.33
"5708",2012-10-15,"000F",21,NA,NA,NA,NA,NA,1.52,0.09,2.02,NA,NA,200.97,90.9,NA,8.2,0.08,37.95,11,7.39,21.35,41.08,NA,0.32
"5709",2012-10-15,"000K",0,NA,NA,NA,NA,NA,1.68,0.21,0.4,NA,NA,195.16,87.3,NA,8.17,0.14,37.65,3,7.19,20.94,49.78,NA,0.49
"5710",2012-10-15,"000K",5,NA,NA,NA,NA,NA,1.1,0.18,0.17,NA,NA,196.06,87.9,NA,8.17,0.09,37.72,3,8.21,20.95,51.33,NA,0.44
"5711",2012-10-15,"000K",10,NA,NA,NA,NA,NA,1.24,0.17,0.26,NA,NA,196.5,87.9,NA,8.17,0.1,37.74,3,5.92,20.94,36.34,NA,0.43
"5712",2012-10-15,"000K",16,NA,NA,NA,NA,NA,1.47,0.22,1.64,NA,NA,191.59,85.8,NA,8.17,0.08,37.79,3,13.5,20.95,32.96,NA,0.47
"5713",2012-10-15,"00CZ",0,NA,NA,NA,NA,NA,40.86,0.17,1.63,NA,NA,197.84,88.8,NA,8.17,0.11,37.71,5,7.17,21.04,105.28,NA,0.46
"5714",2012-10-15,"00CZ",5,NA,NA,NA,NA,NA,2.21,0.12,1.41,NA,NA,197.84,88.7,NA,8.18,0.05,37.71,5,6.55,21.03,45.69,NA,0.39
"5715",2012-10-15,"00CZ",15,NA,NA,NA,NA,NA,1.84,0.12,0.35,NA,NA,196.5,88.2,NA,8.17,0.06,37.71,5,9.1,21.03,47.58,NA,0.38
"5716",2012-10-15,"00CZ",24,NA,NA,NA,NA,NA,1.89,0.16,2.76,NA,NA,193.82,87,NA,8.17,0.06,37.86,5,7.8,21,48.92,NA,0.5
"5717",2012-10-15,"00MA",0,NA,NA,NA,NA,NA,0.29,0.05,0.57,NA,NA,219.73,98.5,NA,8.28,0.04,37.42,10,3.64,21.05,32.54,NA,0.33
"5718",2012-10-15,"00MA",5,NA,NA,NA,NA,NA,0.2,0.03,0.16,NA,NA,219.73,98.4,NA,8.28,0.03,37.43,10,4.9,21.06,30.31,NA,0.37
"5719",2012-10-15,"00MA",10,NA,NA,NA,NA,NA,0.14,0.05,0.3,NA,NA,218.83,98.1,NA,8.28,0.04,37.43,10,4.05,21.07,31.58,NA,0.38
"5720",2012-10-15,"00MA",15,NA,NA,NA,NA,NA,0.29,0.05,0.58,NA,NA,213.47,96.2,NA,8.25,0.09,37.65,10,6.1,21.28,33.17,NA,0.48
"5721",2012-11-15,"000F",0,NA,NA,NA,NA,NA,0.54,0.15,1.65,NA,NA,227.77,94.2,NA,8.22,0.12,37.7,4,4.67,16.78,19.09,NA,0.23
"5722",2012-11-15,"000F",5,NA,NA,NA,NA,NA,0.53,0.11,1.58,NA,NA,227.32,94.2,NA,8.22,0.1,37.71,4,7.1,16.79,18.6,NA,0.26
"5723",2012-11-15,"000F",15,NA,NA,NA,NA,NA,0.65,0.1,2.03,NA,NA,226.87,94,NA,8.23,0.12,37.71,4,5.92,16.78,38.14,NA,0.29
"5724",2012-11-15,"000F",21,NA,NA,NA,NA,NA,1.02,0.08,1.11,NA,NA,227.32,94.2,NA,8.24,0.11,37.71,4,4.64,16.77,33.02,NA,0.24
"5725",2012-11-15,"000K",0,NA,NA,NA,NA,NA,0.67,0.13,4.83,NA,NA,240.72,97.6,NA,8.23,0.13,35.78,4,2.21,16.28,27.34,NA,0.22
"5726",2012-11-15,"000K",5,NA,NA,NA,NA,NA,0.44,0.08,1.93,NA,NA,235.36,96.9,NA,8.23,0.11,37.51,4,2.99,16.48,32.27,NA,0.27
"5727",2012-11-15,"000K",10,NA,NA,NA,NA,NA,1.3,0.07,1.4,NA,NA,228.66,94.5,NA,8.24,0.15,37.63,4,1.66,16.64,31.76,NA,0.28
"5728",2012-11-15,"000K",16,NA,NA,NA,NA,NA,0.42,0.09,1.39,NA,NA,228.66,94.4,NA,8.24,0.11,37.63,4,5.55,16.64,29.78,NA,0.26
"5729",2012-11-15,"00CZ",0,NA,NA,NA,NA,NA,0.76,0.12,1.31,NA,NA,232.23,95.6,NA,8.22,0.1,37.44,4,4.34,16.47,25.21,NA,0.21
"5730",2012-11-15,"00CZ",5,NA,NA,NA,NA,NA,0.48,0.07,0.57,NA,NA,233.13,95.8,NA,8.24,0.07,37.45,4,3.29,16.46,23.68,NA,0.19
"5731",2012-11-15,"00CZ",15,NA,NA,NA,NA,NA,0.82,0.07,1.26,NA,NA,231.79,95.5,NA,8.24,0.06,37.5,4,6.14,16.5,24.1,NA,0.24
"5732",2012-11-15,"00CZ",24,NA,NA,NA,NA,NA,1.03,0.12,1.54,NA,NA,232.68,95.9,NA,8.25,0.12,37.66,4,7.11,16.53,10.22,NA,0.2
"5733",2012-11-15,"00MA",0,NA,NA,NA,NA,NA,0.54,0.08,1.47,NA,NA,231.34,94.5,NA,8.25,0.08,37.41,4,1.77,16.25,34.89,NA,0.24
"5734",2012-11-15,"00MA",5,NA,NA,NA,NA,NA,0.45,0.08,1.34,NA,NA,231.34,94.5,NA,8.24,0.12,37.42,4,2.74,16.24,30.3,NA,0.27
"5735",2012-11-15,"00MA",10,NA,NA,NA,NA,NA,0.48,0.1,1.95,NA,NA,230.89,94.5,NA,8.25,0.12,37.42,4,2.15,16.25,34.15,NA,0.25
"5736",2012-11-15,"00MA",15,NA,NA,NA,NA,NA,0.5,0.07,1.49,NA,NA,230,94.2,NA,8.25,0.1,37.43,4,3.03,16.26,34.45,NA,0.26
"5737",2012-12-15,"000F",0,NA,NA,NA,NA,NA,0.57,0.57,0.25,NA,NA,254.56,96.1,NA,8.24,0.15,37.4,5,5.98,12.36,30.74,NA,0.32
"5738",2012-12-15,"000F",5,NA,NA,NA,NA,NA,0.54,0.55,0.26,NA,NA,254.12,96.1,NA,8.24,0.17,37.4,5,7.34,12.38,29.21,NA,0.34
"5739",2012-12-15,"000F",15,NA,NA,NA,NA,NA,0.57,0.56,0.22,NA,NA,254.12,96.2,NA,8.24,0.18,37.41,5,6.99,12.39,22.36,NA,0.32
"5740",2012-12-15,"000F",21,NA,NA,NA,NA,NA,0.48,0.56,2.02,NA,NA,254.12,96.2,NA,8.24,0.18,37.41,5,5.89,12.4,31.94,NA,0.33
"5741",2012-12-15,"000K",0,NA,NA,NA,NA,NA,1.36,0.42,0.4,NA,NA,257.69,95.8,NA,8.24,0.2,36.22,3,3.58,11.97,32.71,NA,0.44
"5742",2012-12-15,"000K",5,NA,NA,NA,NA,NA,0.76,0.38,0.17,NA,NA,255.01,96.2,NA,8.24,0.17,37.27,3,4.86,12.27,27.5,NA,0.34
"5743",2012-12-15,"000K",10,NA,NA,NA,NA,NA,0.82,0.37,0.26,NA,NA,253.22,95.6,NA,8.25,0.19,37.33,3,1.78,12.26,29.98,NA,0.32
"5744",2012-12-15,"000K",16,NA,NA,NA,NA,NA,0.72,0.37,1.64,NA,NA,253.22,95.5,NA,8.25,0.16,37.33,3,7.92,12.26,39.02,NA,0.31
"5745",2012-12-15,"00CZ",0,NA,NA,NA,NA,NA,8.18,0.71,2.45,NA,NA,251.44,96,NA,8.22,0.25,37.58,5,7.17,12.83,28.79,NA,0.33
"5746",2012-12-15,"00CZ",5,NA,NA,NA,NA,NA,0.91,0.72,5.5,NA,NA,251.44,96.1,NA,8.24,0.16,37.57,5,5.15,12.81,26.63,NA,0.35
"5747",2012-12-15,"00CZ",15,NA,NA,NA,NA,NA,1.71,0.69,0.35,NA,NA,251.88,96.2,NA,8.23,0.21,37.58,5,8.87,12.82,29.88,NA,0.37
"5748",2012-12-15,"00CZ",24,NA,NA,NA,NA,NA,0.56,0.72,2.76,NA,NA,251.44,96.1,NA,8.23,0.13,37.57,5,7.65,12.82,27.32,NA,0.3
"5749",2012-12-15,"00MA",0,NA,NA,NA,NA,NA,0.65,0.5,0.57,NA,NA,259.47,96.8,NA,8.25,0.17,37.07,5,3.06,11.83,30.08,NA,0.37
"5750",2012-12-15,"00MA",5,NA,NA,NA,NA,NA,2.7,0.46,0.16,NA,NA,257.69,96.3,NA,8.24,0.18,37.1,5,2.95,11.89,21.42,NA,0.36
"5751",2012-12-15,"00MA",10,NA,NA,NA,NA,NA,0.84,0.47,0.3,NA,NA,255.01,96.1,NA,8.25,0.22,37.23,5,2.8,12.25,31.93,NA,0.34
"5752",2012-12-15,"00MA",15,NA,NA,NA,NA,NA,0.53,0.49,0.58,NA,NA,253.22,95.7,NA,8.25,0.16,37.29,5,3.01,12.4,38.7,NA,0.33
"5753",2013-01-15,"000F",0,NA,NA,NA,NA,NA,0.71,0.97,15.6,NA,NA,275.55,98.5,NA,8.25,0.18,36.32,4,7.82,10.01,45.63,NA,0.34
"5754",2013-01-15,"000F",5,NA,NA,NA,NA,NA,0.21,0.97,6.45,NA,NA,268.41,99.2,NA,8.25,0.12,38.08,4,5.36,11.08,30.16,NA,0.29
"5755",2013-01-15,"000F",15,NA,NA,NA,NA,NA,0.19,1.04,4.4,NA,NA,267.07,98.7,NA,8.24,0.19,38.13,4,5.18,11.09,29.99,NA,0.21
"5756",2013-01-15,"000F",21,NA,NA,NA,NA,NA,0.21,1.04,4.99,NA,NA,266.62,97.5,NA,8.25,0.12,38.11,4,5.89,10.54,32.9,NA,0.27
"5757",2013-01-15,"000K",0,NA,NA,NA,NA,NA,4.94,1.24,62.55,NA,NA,271.98,98.1,NA,8.17,1.36,37.5,0.5,16.52,10.23,120.07,NA,1.56
"5758",2013-01-15,"000K",5,NA,NA,NA,NA,NA,0.71,1.24,17.92,NA,NA,269.3,97.9,NA,8.21,0.3,37.97,0.5,6.61,10.33,42.58,NA,0.51
"5759",2013-01-15,"000K",10,NA,NA,NA,NA,NA,0.36,1.28,6.2,NA,NA,267.51,97.5,NA,8.24,0.17,38.04,0.5,3.53,10.35,29.62,NA,0.36
"5760",2013-01-15,"000K",16,NA,NA,NA,NA,NA,0.99,1.23,6.47,NA,NA,267.51,97.5,NA,8.24,0.14,38.06,0.5,6.86,10.42,27.26,NA,0.54
"5761",2013-01-15,"00CZ",0,NA,NA,NA,NA,NA,0.5,1.26,6.2,NA,NA,276,98.9,NA,8.24,0.1,36.56,5,4.94,10.07,32.35,NA,0.27
"5762",2013-01-15,"00CZ",5,NA,NA,NA,NA,NA,0.19,1.22,5.3,NA,NA,270.64,98.7,NA,8.24,0.08,38.04,5,4.39,10.53,30.59,NA,0.26
"5763",2013-01-15,"00CZ",15,NA,NA,NA,NA,NA,0.21,1.14,3.62,NA,NA,263.05,97.5,NA,8.24,0.08,38.29,5,6.16,11.12,27.9,NA,0.2
"5764",2013-01-15,"00CZ",24,NA,NA,NA,NA,NA,0.27,1.13,3.73,NA,NA,262.15,97.1,NA,8.25,0.09,38.29,5,5.4,11.12,27.66,NA,0.23
"5765",2013-01-15,"00MA",0,NA,NA,NA,NA,NA,1.44,0.98,15.18,NA,NA,268.85,97.2,NA,8.22,0.23,37.32,1.5,7.46,10.43,38.12,NA,0.42
"5766",2013-01-15,"00MA",5,NA,NA,NA,NA,NA,0.27,0.97,6.9,NA,NA,267.07,98.1,NA,8.25,0.17,38.09,1.5,4.83,10.82,35.16,NA,0.3
